latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
8.919,-6.072,331.7,1.4,1.2,2021-02-23,1410,A,56,6.0NRT,309.4,24.5,D
8.701,-7.643,328.5,1.2,1.1,2021-02-23,1410,A,67,6.0NRT,310.8,15.9,D
8.547,-8.743,428.2,1,1,2021-02-23,1410,A,100,6.0NRT,321.6,479.2,D
8.546,-8.752,355,1,1,2021-02-23,1410,A,97,6.0NRT,314.8,59.4,D
8.417,-9.656,319.3,1,1,2021-02-23,1410,A,61,6.0NRT,300,8.4,D
8.416,-9.665,336.7,1,1,2021-02-23,1410,A,86,6.0NRT,300.6,29.8,D
8.915,-6.065,330.6,1.5,1.2,2021-02-23,1410,A,38,6.0NRT,308.7,16.3,D
8.925,-6.067,332.5,1.5,1.2,2021-02-23,1410,A,60,6.0NRT,311.4,21.4,D
8.439,-9.638,353.3,1,1,2021-02-23,1410,A,96,6.0NRT,301.1,61.2,D
9.798,0.428,354.3,4.7,2,2021-02-23,1410,A,96,6.0NRT,305.4,520.2,D
9.793,0.386,335.2,4.7,2,2021-02-23,1410,A,76,6.0NRT,304.9,176.8,D
9.029,-5.697,327.4,1.5,1.2,2021-02-23,1410,A,42,6.0NRT,311,13,D
8.907,-6.6,324.8,1.3,1.1,2021-02-23,1410,A,36,6.0NRT,307.3,10.8,D
8.556,-9.137,320.3,1,1,2021-02-23,1410,A,52,6.0NRT,305.5,7.7,D
9.169,-4.73,338.5,1.8,1.3,2021-02-23,1410,A,81,6.0NRT,315.4,56,D
8.628,-8.693,336.6,1,1,2021-02-23,1410,A,83,6.0NRT,311.7,24.4,D
8.662,-8.515,334.7,1.1,1,2021-02-23,1410,A,81,6.0NRT,314.5,15.8,D
8.637,-8.695,324.2,1,1,2021-02-23,1410,A,63,6.0NRT,310.6,6.8,D
8.827,-7.409,325,1.2,1.1,2021-02-23,1410,A,42,6.0NRT,309.8,9.5,D
8.825,-7.419,324.2,1.2,1.1,2021-02-23,1410,A,14,6.0NRT,308.7,8.2,D
9.176,-4.719,329.9,1.8,1.3,2021-02-23,1410,A,64,6.0NRT,314.6,25.6,D
9.174,-4.736,327.4,1.8,1.3,2021-02-23,1410,A,46,6.0NRT,313.7,19.3,D
8.828,-7.415,328,1.2,1.1,2021-02-23,1410,A,63,6.0NRT,309.4,15.2,D
9.796,0.424,357.8,4.7,2,2021-02-23,1410,A,98,6.0NRT,305.4,604.3,D
9.791,0.381,329,4.7,2,2021-02-23,1410,A,59,6.0NRT,305,101.1,D
8.649,-8.798,324.3,1,1,2021-02-23,1410,A,52,6.0NRT,309.8,6.9,D
9.814,0.422,328,4.7,2,2021-02-23,1410,A,53,6.0NRT,305.7,94,D
9.101,-5.495,329.6,1.6,1.2,2021-02-23,1410,A,65,6.0NRT,313.7,16.6,D
8.658,-8.799,351.7,1,1,2021-02-23,1410,A,95,6.0NRT,310.9,53.5,D
8.657,-8.809,327.6,1,1,2021-02-23,1410,A,66,6.0NRT,309.3,11.1,D
9.099,-5.597,332.6,1.6,1.2,2021-02-23,1410,A,73,6.0NRT,314.9,23.4,D
8.849,-7.548,328.8,1.2,1.1,2021-02-23,1410,A,66,6.0NRT,308.2,17.4,D
8.685,-8.803,330.6,1,1,2021-02-23,1410,A,76,6.0NRT,313.1,14.6,D
8.659,-8.989,333.9,1,1,2021-02-23,1410,A,81,6.0NRT,310.3,20.7,D
8.658,-8.998,328,1,1,2021-02-23,1410,A,72,6.0NRT,311.1,12.4,D
9.087,-5.946,327.9,1.5,1.2,2021-02-23,1410,A,52,6.0NRT,310.9,12.2,D
8.568,-9.699,329.9,1,1,2021-02-23,1410,A,79,6.0NRT,301.5,20.5,D
8.567,-9.708,322.5,1,1,2021-02-23,1410,A,67,6.0NRT,301.9,11.9,D
9.167,-5.43,330.8,1.6,1.3,2021-02-23,1410,A,53,6.0NRT,316.2,19.5,D
8.204,-12.33,315.7,1.2,1.1,2021-02-23,1410,A,63,6.0NRT,298.4,6.4,D
9.26,-4.887,329.8,1.8,1.3,2021-02-23,1410,A,53,6.0NRT,315.5,21.2,D
8.963,-7.173,326.4,1.2,1.1,2021-02-23,1410,A,54,6.0NRT,311.9,11,D
8.87,-7.865,326.6,1.1,1.1,2021-02-23,1410,A,61,6.0NRT,311.6,9.4,D
8.793,-8.429,333.9,1.1,1,2021-02-23,1410,A,79,6.0NRT,311.9,17.7,D
8.732,-8.864,325.6,1,1,2021-02-23,1410,A,60,6.0NRT,307.7,10.1,D
8.803,-8.49,341.9,1.1,1,2021-02-23,1410,A,88,6.0NRT,313,30.8,D
8.802,-8.499,342.5,1.1,1,2021-02-23,1410,A,88,6.0NRT,312.3,31,D
8.747,-8.961,324,1,1,2021-02-23,1410,A,57,6.0NRT,310.2,8.3,D
8.745,-8.97,326.2,1,1,2021-02-23,1410,A,68,6.0NRT,309.5,11.3,D
8.888,-8.011,329,1.1,1.1,2021-02-23,1410,A,69,6.0NRT,314.9,9.1,D
8.815,-8.539,333.5,1.1,1,2021-02-23,1410,A,79,6.0NRT,313.5,17.7,D
8.982,-7.399,325,1.2,1.1,2021-02-23,1410,A,28,6.0NRT,308.3,10.6,D
8.979,-7.42,328.7,1.2,1.1,2021-02-23,1410,A,65,6.0NRT,310.1,15.4,D
8.881,-8.132,328.7,1.1,1,2021-02-23,1410,A,69,6.0NRT,312.2,10.5,D
9.193,-5.927,355.4,1.5,1.2,2021-02-23,1410,A,97,6.0NRT,311.2,98.9,D
8.774,-8.965,329.6,1,1,2021-02-23,1410,A,75,6.0NRT,312,12.8,D
8.904,-8.105,335,1.1,1,2021-02-23,1410,A,80,6.0NRT,313.6,20.1,D
8.902,-8.115,334.3,1.1,1,2021-02-23,1410,A,79,6.0NRT,310.9,18.4,D
8.412,-11.656,319.5,1.1,1,2021-02-23,1410,A,40,6.0NRT,299.3,12.8,D
8.865,-8.562,339.2,1.1,1,2021-02-23,1410,A,85,6.0NRT,309.8,30.3,D
8.872,-8.718,337.2,1,1,2021-02-23,1410,A,83,6.0NRT,311.9,22.9,D
8.871,-8.727,386.8,1,1,2021-02-23,1410,A,100,6.0NRT,316.4,178.1,D
8.869,-8.736,370.3,1,1,2021-02-23,1410,A,100,6.0NRT,312.8,107.6,D
8.367,-12.208,324.3,1.1,1.1,2021-02-23,1410,A,66,6.0NRT,299.1,14.6,D
9.103,-7.107,332.1,1.3,1.1,2021-02-23,1410,A,73,6.0NRT,311.8,19.6,D
9.035,-7.608,328.7,1.2,1.1,2021-02-23,1410,A,59,6.0NRT,313.2,11.1,D
8.88,-8.728,336.3,1,1,2021-02-23,1410,A,82,6.0NRT,309.2,21.7,D
8.802,-9.284,320.5,1,1,2021-02-23,1410,A,32,6.0NRT,306.6,6,D
8.8,-9.293,347.2,1,1,2021-02-23,1410,A,92,6.0NRT,307,45.1,D
9.044,-7.609,340.3,1.2,1.1,2021-02-23,1410,A,85,6.0NRT,313.7,31.9,D
8.823,-9.259,326.9,1,1,2021-02-23,1410,A,70,6.0NRT,309.3,12.2,D
8.832,-9.261,324.4,1,1,2021-02-23,1410,A,61,6.0NRT,309.4,8.9,D
8.864,-9.106,324.1,1,1,2021-02-23,1410,A,62,6.0NRT,309,8.9,D
9.102,-7.505,332.2,1.2,1.1,2021-02-23,1410,A,73,6.0NRT,308.7,21.2,D
9.101,-7.515,327.5,1.2,1.1,2021-02-23,1410,A,60,6.0NRT,309.7,12.9,D
9.009,-8.193,337,1.1,1,2021-02-23,1410,A,82,6.0NRT,317.4,19.1,D
9.007,-8.203,334,1.1,1,2021-02-23,1410,A,77,6.0NRT,316.8,14.1,D
9.181,-6.986,327.8,1.3,1.1,2021-02-23,1410,A,54,6.0NRT,312.2,12.3,D
8.97,-8.545,323.7,1.1,1,2021-02-23,1410,A,19,6.0NRT,307.3,8.5,D
8.954,-8.659,327.4,1.1,1,2021-02-23,1410,A,46,6.0NRT,313.5,7,D
8.858,-9.345,323.3,1,1,2021-02-23,1410,A,59,6.0NRT,309.1,8.2,D
8.995,-8.43,336.6,1.1,1,2021-02-23,1410,A,82,6.0NRT,315.7,20.8,D
8.979,-8.546,383.7,1.1,1,2021-02-23,1410,A,100,6.0NRT,314.7,168.9,D
8.978,-8.556,354.8,1.1,1,2021-02-23,1410,A,97,6.0NRT,308.7,64.6,D
8.886,-9.21,331.7,1,1,2021-02-23,1410,A,77,6.0NRT,309.3,18.8,D
8.708,-10.464,327.2,1,1,2021-02-23,1410,A,74,6.0NRT,305.6,13.4,D
9.514,-4.612,331.9,1.9,1.3,2021-02-23,1410,A,69,6.0NRT,316.2,31.7,D
9.016,-8.344,335.2,1.1,1,2021-02-23,1410,A,80,6.0NRT,315.6,17.8,D
8.988,-8.547,328.5,1.1,1,2021-02-23,1410,A,38,6.0NRT,311.9,11.9,D
9.564,-4.314,341.2,2,1.4,2021-02-23,1410,A,84,6.0NRT,317.1,71.5,D
9.491,-4.881,328.8,1.8,1.3,2021-02-23,1410,A,59,6.0NRT,315.3,19.2,D
8.992,-8.587,325.9,1.1,1,2021-02-23,1410,A,33,6.0NRT,308.4,10.4,D
8.759,-10.232,324.4,1,1,2021-02-23,1410,A,71,6.0NRT,302.6,12.3,D
8.758,-10.241,332.5,1,1,2021-02-23,1410,A,82,6.0NRT,304.6,22.2,D
8.725,-10.466,327.4,1,1,2021-02-23,1410,A,77,6.0NRT,306.7,12.8,D
8.724,-10.475,326.3,1,1,2021-02-23,1410,A,64,6.0NRT,305.6,12.1,D
8.723,-10.484,337,1,1,2021-02-23,1410,A,86,6.0NRT,304.8,28,D
8.733,-10.477,349.2,1,1,2021-02-23,1410,A,94,6.0NRT,304.8,49.6,D
8.732,-10.486,340.6,1,1,2021-02-23,1410,A,89,6.0NRT,302.9,34.2,D
9.344,-6.162,331.1,1.4,1.2,2021-02-23,1410,A,64,6.0NRT,311,23.6,D
9.003,-8.646,339.7,1.1,1,2021-02-23,1410,A,85,6.0NRT,316.2,24.4,D
9.13,-7.798,326.1,1.1,1.1,2021-02-23,1410,A,34,6.0NRT,310.3,8.7,D
9.037,-8.466,336.7,1.1,1,2021-02-23,1410,A,82,6.0NRT,317.3,19.4,D
9.036,-8.475,367.9,1.1,1,2021-02-23,1410,A,100,6.0NRT,317.3,98.6,D
9.035,-8.485,328.5,1.1,1,2021-02-23,1410,A,31,6.0NRT,313.6,6,D
8.823,-10.11,332,1,1,2021-02-23,1410,A,78,6.0NRT,306.4,22,D
8.821,-10.119,323.9,1,1,2021-02-23,1410,A,57,6.0NRT,301.9,12.3,D
9.157,-7.776,343.6,1.2,1.1,2021-02-23,1410,A,88,6.0NRT,313.5,41.9,D
9.077,-8.359,331.4,1.1,1,2021-02-23,1410,A,68,6.0NRT,316.6,11.4,D
8.958,-9.217,323,1,1,2021-02-23,1410,A,43,6.0NRT,308.9,7.5,D
8.957,-9.226,338.9,1,1,2021-02-23,1410,A,85,6.0NRT,309.3,28.8,D
8.832,-10.111,362.4,1,1,2021-02-23,1410,A,100,6.0NRT,306.6,82.4,D
9.059,-8.563,362.4,1.1,1,2021-02-23,1410,A,100,6.0NRT,317.7,79.2,D
9.057,-8.572,372.8,1.1,1,2021-02-23,1410,A,100,6.0NRT,318.6,115.4,D
9.564,-4.829,336.8,1.8,1.3,2021-02-23,1410,A,78,6.0NRT,315.8,44.3,D
8.816,-10.347,321,1,1,2021-02-23,1410,A,64,6.0NRT,304.5,7.2,D
9.2,-7.675,330.4,1.2,1.1,2021-02-23,1410,A,69,6.0NRT,314.4,15.2,D
9.198,-7.686,332,1.2,1.1,2021-02-23,1410,A,72,6.0NRT,314.1,18.8,D
9.123,-8.235,333.1,1.1,1,2021-02-23,1410,A,75,6.0NRT,317.4,11.6,D
9.121,-8.245,333.8,1.1,1,2021-02-23,1410,A,77,6.0NRT,318.1,12.7,D
8.765,-10.765,327.3,1,1,2021-02-23,1410,A,66,6.0NRT,298.4,17.4,D
9.23,-7.594,333,1.2,1.1,2021-02-23,1410,A,74,6.0NRT,313.4,18.6,D
8.898,-9.965,341,1,1,2021-02-23,1410,A,88,6.0NRT,308.2,34.3,D
8.897,-9.974,341.2,1,1,2021-02-23,1410,A,88,6.0NRT,304.1,35.4,D
8.872,-10.145,321.6,1,1,2021-02-23,1410,A,48,6.0NRT,304.6,7.3,D
8.871,-10.153,325.5,1,1,2021-02-23,1410,A,71,6.0NRT,307.2,11.1,D
8.56,-12.282,330.4,1.1,1.1,2021-02-23,1410,A,79,6.0NRT,302.5,19.4,D
9.143,-8.298,337,1.1,1,2021-02-23,1410,A,81,6.0NRT,317.4,18,D
8.917,-10.023,336.3,1,1,2021-02-23,1410,A,84,6.0NRT,301.9,26.9,D
8.928,-10.022,332.6,1,1,2021-02-23,1410,A,80,6.0NRT,302.4,22.1,D
8.927,-10.031,338.3,1,1,2021-02-23,1410,A,86,6.0NRT,302.5,29.9,D
8.854,-10.599,321,1,1,2021-02-23,1410,A,60,6.0NRT,300.4,9.8,D
9.374,-6.919,333,1.3,1.1,2021-02-23,1410,A,73,6.0NRT,313.5,23.5,D
9.372,-6.931,328.6,1.3,1.1,2021-02-23,1410,A,61,6.0NRT,312.8,15.5,D
9.3,-7.468,326.7,1.2,1.1,2021-02-23,1410,A,49,6.0NRT,310.6,10.4,D
9.292,-7.533,335.1,1.2,1.1,2021-02-23,1410,A,77,6.0NRT,311.9,25.2,D
9.205,-8.243,331,1.1,1,2021-02-23,1410,A,64,6.0NRT,316.8,7.5,D
9.203,-8.253,335.6,1.1,1,2021-02-23,1410,A,79,6.0NRT,317.8,14.3,D
9.249,-7.994,328.2,1.1,1.1,2021-02-23,1410,A,58,6.0NRT,314.8,9.8,D
9.247,-8.004,341.2,1.1,1.1,2021-02-23,1410,A,85,6.0NRT,315,31.1,D
9.199,-8.353,336.1,1.1,1,2021-02-23,1410,A,80,6.0NRT,316.3,18.3,D
9.198,-8.362,333,1.1,1,2021-02-23,1410,A,75,6.0NRT,316.3,13.2,D
9.053,-9.46,325.2,1,1,2021-02-23,1410,A,63,6.0NRT,306,10.8,D
8.901,-10.523,323.4,1,1,2021-02-23,1410,A,50,6.0NRT,303.1,10.1,D
8.9,-10.532,339.4,1,1,2021-02-23,1410,A,88,6.0NRT,305.5,32.2,D
9.349,-7.475,329.9,1.2,1.1,2021-02-23,1410,A,66,6.0NRT,310.3,18,D
9.348,-7.486,327.1,1.2,1.1,2021-02-23,1410,A,54,6.0NRT,311.4,12.8,D
9.204,-8.522,328.6,1.1,1,2021-02-23,1410,A,67,6.0NRT,315,9,D
9.235,-8.437,337.5,1.1,1,2021-02-23,1410,A,82,6.0NRT,315.7,21.7,D
9.03,-9.951,330.2,1,1,2021-02-23,1410,A,76,6.0NRT,307.9,16.8,D
9.366,-7.582,330.7,1.2,1.1,2021-02-23,1410,A,41,6.0NRT,314.2,14.1,D
9.364,-7.603,329.5,1.2,1.1,2021-02-23,1410,A,53,6.0NRT,312.9,12.8,D
9.235,-8.551,328.7,1.1,1,2021-02-23,1410,A,39,6.0NRT,314,8.8,D
9.117,-9.401,322.3,1,1,2021-02-23,1410,A,37,6.0NRT,309.5,5.4,D
9.115,-9.41,332.2,1,1,2021-02-23,1410,A,77,6.0NRT,310.5,17.5,D
9.378,-7.572,330.1,1.2,1.1,2021-02-23,1410,A,51,6.0NRT,315.3,13.6,D
9.328,-7.938,327.4,1.1,1.1,2021-02-23,1410,A,35,6.0NRT,310.3,8.7,D
9.243,-8.562,336.3,1.1,1,2021-02-23,1410,A,80,6.0NRT,312.9,20.3,D
8.965,-10.529,324.4,1,1,2021-02-23,1410,A,56,6.0NRT,304.5,9.8,D
8.963,-10.538,345.2,1,1,2021-02-23,1410,A,92,6.0NRT,306,41.1,D
8.948,-10.647,329.7,1,1,2021-02-23,1410,A,79,6.0NRT,305.8,16.5,D
9.409,-7.412,326.5,1.2,1.1,2021-02-23,1410,A,39,6.0NRT,311.6,12.4,D
9.252,-8.564,332.3,1.1,1,2021-02-23,1410,A,74,6.0NRT,314.8,14.9,D
9.219,-8.802,335.8,1,1,2021-02-23,1410,A,80,6.0NRT,314.7,18.4,D
9.207,-8.886,342.6,1,1,2021-02-23,1410,A,88,6.0NRT,318.1,28,D
9.206,-8.896,344,1,1,2021-02-23,1410,A,89,6.0NRT,318.1,32.3,D
8.731,-12.174,337.2,1.1,1.1,2021-02-23,1410,A,87,6.0NRT,304.6,30.6,D
9.905,-3.673,331.9,2.3,1.5,2021-02-23,1410,A,67,6.0NRT,314.8,39.2,D
9.388,-7.639,327.1,1.2,1.1,2021-02-23,1410,A,51,6.0NRT,313.6,10,D
8.751,-12.105,321.3,1.1,1.1,2021-02-23,1410,A,32,6.0NRT,301.2,8.3,D
9.038,-10.209,340.1,1,1,2021-02-23,1410,A,88,6.0NRT,304,34.9,D
9.457,-7.351,331.5,1.2,1.1,2021-02-23,1410,A,70,6.0NRT,313,19.6,D
9.456,-7.362,325.8,1.2,1.1,2021-02-23,1410,A,23,6.0NRT,310.2,10.5,D
9.434,-7.591,356,1.2,1.1,2021-02-23,1410,A,97,6.0NRT,314.6,74.3,D
9.379,-8.059,325.8,1.1,1.1,2021-02-23,1410,A,46,6.0NRT,312.3,8.7,D
9.105,-9.998,319.2,1,1,2021-02-23,1410,A,39,6.0NRT,305.9,5.6,D
9.798,-5.061,328.8,1.8,1.3,2021-02-23,1410,A,37,6.0NRT,314.7,15.8,D
9.171,-9.739,324.1,1,1,2021-02-23,1410,A,60,6.0NRT,309.7,9,D
9.169,-9.748,323.2,1,1,2021-02-23,1410,A,54,6.0NRT,309.1,7.4,D
8.92,-11.47,330.4,1.1,1,2021-02-23,1410,A,80,6.0NRT,304.5,20.3,D
9.81,-5.063,331.5,1.8,1.3,2021-02-23,1410,A,64,6.0NRT,316.2,23.2,D
9.164,-9.848,341.4,1,1,2021-02-23,1410,A,88,6.0NRT,311.6,28.6,D
9.163,-9.857,325.5,1,1,2021-02-23,1410,A,45,6.0NRT,308.6,6.7,D
9.159,-9.884,326.4,1,1,2021-02-23,1410,A,68,6.0NRT,306.9,10.7,D
9.016,-10.877,343.7,1,1,2021-02-23,1410,A,90,6.0NRT,305.6,39.8,D
9.015,-10.886,328.6,1,1,2021-02-23,1410,A,75,6.0NRT,304.6,17.5,D
9.468,-7.732,328.4,1.2,1.1,2021-02-23,1410,A,61,6.0NRT,312.8,12.6,D
9.398,-8.242,327.8,1.1,1,2021-02-23,1410,A,45,6.0NRT,314.2,9,D
9.335,-8.699,333,1.1,1,2021-02-23,1410,A,75,6.0NRT,316.4,13.2,D
9.468,-7.807,327.6,1.2,1.1,2021-02-23,1410,A,49,6.0NRT,312.3,9.5,D
9.172,-9.923,321.7,1,1,2021-02-23,1410,A,49,6.0NRT,307.2,6.1,D
9.004,-11.148,322.5,1,1,2021-02-23,1410,A,67,6.0NRT,299.2,13.1,D
9.269,-9.365,325.7,1,1,2021-02-23,1410,A,37,6.0NRT,308.8,9.2,D
9.262,-9.42,331.5,1,1,2021-02-23,1410,A,75,6.0NRT,308.7,17.4,D
9.26,-9.429,389.6,1,1,2021-02-23,1410,A,100,6.0NRT,314,187.3,D
9.259,-9.438,324.5,1,1,2021-02-23,1410,A,51,6.0NRT,305.7,9.4,D
9.463,-8.119,332,1.1,1.1,2021-02-23,1410,A,70,6.0NRT,312.3,17.7,D
9.324,-9.109,340,1,1,2021-02-23,1410,A,85,6.0NRT,311.9,29.4,D
9.323,-9.119,328.5,1,1,2021-02-23,1410,A,60,6.0NRT,310.2,12.9,D
9.469,-8.115,327.4,1.1,1.1,2021-02-23,1410,A,59,6.0NRT,313.1,11,D
9.467,-8.125,329.9,1.1,1.1,2021-02-23,1410,A,68,6.0NRT,312.7,14.4,D
9.331,-9.116,327.3,1,1,2021-02-23,1410,A,63,6.0NRT,312.9,8.8,D
9.309,-9.273,339.4,1,1,2021-02-23,1410,A,84,6.0NRT,312.7,27.1,D
9.299,-9.346,336.7,1,1,2021-02-23,1410,A,81,6.0NRT,309.9,23.7,D
9.298,-9.355,351.1,1,1,2021-02-23,1410,A,94,6.0NRT,311.4,50.9,D
9.295,-9.374,339.9,1,1,2021-02-23,1410,A,85,6.0NRT,308.8,29.9,D
9.507,-7.902,326.6,1.1,1.1,2021-02-23,1410,A,51,6.0NRT,311.4,10,D
9.258,-9.702,325.7,1,1,2021-02-23,1410,A,62,6.0NRT,312.6,7.9,D
9.329,-9.266,326.3,1,1,2021-02-23,1410,A,58,6.0NRT,310,9.2,D
9.327,-9.275,342.7,1,1,2021-02-23,1410,A,88,6.0NRT,311,34,D
9.32,-9.331,342.1,1,1,2021-02-23,1410,A,87,6.0NRT,309.9,34.1,D
9.194,-10.217,325,1,1,2021-02-23,1410,A,66,6.0NRT,307.2,11.1,D
9.338,-9.268,346.1,1,1,2021-02-23,1410,A,90,6.0NRT,313.7,40.2,D
9.336,-9.277,342,1,1,2021-02-23,1410,A,87,6.0NRT,311.2,32.4,D
9.336,-9.342,326.1,1,1,2021-02-23,1410,A,60,6.0NRT,310.2,11.7,D
9.327,-9.406,347,1,1,2021-02-23,1410,A,91,6.0NRT,310,43.8,D
9.243,-10.003,332.3,1,1,2021-02-23,1410,A,78,6.0NRT,311.5,16.9,D
9.196,-10.327,320.3,1,1,2021-02-23,1410,A,44,6.0NRT,304.8,7.2,D
9.195,-10.336,328,1,1,2021-02-23,1410,A,73,6.0NRT,305.4,15.4,D
9.6,-7.506,328,1.2,1.1,2021-02-23,1410,A,57,6.0NRT,310.8,12.6,D
9.574,-7.699,330.6,1.2,1.1,2021-02-23,1410,A,68,6.0NRT,312.6,15.7,D
9.397,-8.974,328.5,1,1,2021-02-23,1410,A,58,6.0NRT,313.9,7.5,D
9.4,-9.022,331.8,1,1,2021-02-23,1410,A,65,6.0NRT,316.7,10.9,D
9.587,-7.744,328.5,1.2,1.1,2021-02-23,1410,A,59,6.0NRT,312.1,13.4,D
9.388,-9.171,337.5,1,1,2021-02-23,1410,A,82,6.0NRT,314.4,21.9,D
9.387,-9.181,333.6,1,1,2021-02-23,1410,A,77,6.0NRT,313.8,15.4,D
9.363,-9.346,323.8,1,1,2021-02-23,1410,A,45,6.0NRT,307.4,9.8,D
9.356,-9.401,357,1,1,2021-02-23,1410,A,98,6.0NRT,310.9,65.5,D
9.354,-9.41,372.5,1,1,2021-02-23,1410,A,100,6.0NRT,314.8,112.5,D
9.353,-9.419,335.6,1,1,2021-02-23,1410,A,80,6.0NRT,309.6,21.7,D
9.334,-9.556,327.1,1,1,2021-02-23,1410,A,47,6.0NRT,311.9,8.5,D
9.967,-5.007,329,1.8,1.3,2021-02-23,1410,A,55,6.0NRT,314.8,17.3,D
9.365,-9.403,379.1,1,1,2021-02-23,1410,A,100,6.0NRT,313.8,138.1,D
9.363,-9.412,433.3,1,1,2021-02-23,1410,A,100,6.0NRT,326.1,513.9,D
9.362,-9.421,351.7,1,1,2021-02-23,1410,A,95,6.0NRT,310.1,51.3,D
9.548,-8.167,328.5,1.1,1.1,2021-02-23,1410,A,63,6.0NRT,311.7,11.4,D
9.542,-8.207,350.8,1.1,1.1,2021-02-23,1410,A,94,6.0NRT,311.8,55.8,D
9.541,-8.217,341,1.1,1,2021-02-23,1410,A,85,6.0NRT,307.7,33.2,D
9.476,-8.677,337.6,1.1,1,2021-02-23,1410,A,81,6.0NRT,314.5,23.2,D
9.548,-8.215,342.2,1.1,1.1,2021-02-23,1410,A,86,6.0NRT,310.8,35.1,D
9.486,-8.665,340,1.1,1,2021-02-23,1410,A,84,6.0NRT,317.4,26.8,D
9.485,-8.675,333.2,1.1,1,2021-02-23,1410,A,59,6.0NRT,314.8,15.4,D
9.438,-9.015,335.6,1,1,2021-02-23,1410,A,79,6.0NRT,315.4,15.9,D
9.429,-9.08,335.1,1,1,2021-02-23,1410,A,79,6.0NRT,315.3,16.3,D
9.415,-9.182,335.3,1,1,2021-02-23,1410,A,59,6.0NRT,311.6,19.7,D
9.393,-9.338,330.7,1,1,2021-02-23,1410,A,72,6.0NRT,309.8,16.6,D
9.304,-9.964,326.9,1,1,2021-02-23,1410,A,66,6.0NRT,312.4,11.3,D
9.557,-8.216,333.2,1.1,1.1,2021-02-23,1410,A,75,6.0NRT,312.4,18.6,D
9.495,-8.666,378.5,1.1,1,2021-02-23,1410,A,100,6.0NRT,317.2,139.8,D
9.494,-8.676,378.8,1.1,1,2021-02-23,1410,A,100,6.0NRT,316,140.8,D
9.447,-9.016,331.7,1,1,2021-02-23,1410,A,73,6.0NRT,315.1,11.2,D
9.424,-9.183,345.4,1,1,2021-02-23,1410,A,90,6.0NRT,313,36.7,D
9.331,-9.904,342.9,1,1,2021-02-23,1410,A,88,6.0NRT,312.1,33.1,D
9.33,-9.913,373.3,1,1,2021-02-23,1410,A,100,6.0NRT,314.2,112.1,D
9.183,-10.933,320.4,1,1,2021-02-23,1410,A,51,6.0NRT,307.2,5.8,D
9.51,-8.698,373.3,1.1,1,2021-02-23,1410,A,100,6.0NRT,316.3,119.4,D
9.508,-8.707,337.1,1.1,1,2021-02-23,1410,A,81,6.0NRT,313.9,22.1,D
9.443,-9.177,341.1,1,1,2021-02-23,1410,A,86,6.0NRT,313.2,28,D
9.442,-9.186,331.1,1,1,2021-02-23,1410,A,42,6.0NRT,311.9,12.1,D
9.425,-9.306,332.2,1,1,2021-02-23,1410,A,75,6.0NRT,309.8,18,D
9.424,-9.315,324.7,1,1,2021-02-23,1410,A,49,6.0NRT,311,8.3,D
9.341,-9.896,326.9,1,1,2021-02-23,1410,A,38,6.0NRT,311.7,9.2,D
9.34,-9.905,328.6,1,1,2021-02-23,1410,A,42,6.0NRT,313,10.8,D
9.339,-9.914,343.7,1,1,2021-02-23,1410,A,89,6.0NRT,311.5,32.8,D
9.313,-10.094,324,1,1,2021-02-23,1410,A,52,6.0NRT,309.3,8.2,D
9.617,-7.987,331.8,1.1,1.1,2021-02-23,1410,A,72,6.0NRT,313.6,16.5,D
9.609,-8.049,326.5,1.1,1.1,2021-02-23,1410,A,54,6.0NRT,313.7,9.4,D
9.516,-8.718,330.7,1.1,1,2021-02-23,1410,A,64,6.0NRT,315.5,11.5,D
9.452,-9.178,340.8,1,1,2021-02-23,1410,A,85,6.0NRT,312.3,26.6,D
9.35,-9.897,356.3,1,1,2021-02-23,1410,A,97,6.0NRT,314.3,59.1,D
9.349,-9.906,353.5,1,1,2021-02-23,1410,A,96,6.0NRT,313.2,52.1,D
9.499,-8.909,333.5,1,1,2021-02-23,1410,A,64,6.0NRT,312.1,16.7,D
9.349,-9.971,337.5,1,1,2021-02-23,1410,A,83,6.0NRT,313.7,22.2,D
9.348,-9.98,338.8,1,1,2021-02-23,1410,A,85,6.0NRT,313.9,24.8,D
9.517,-8.844,326.1,1.1,1,2021-02-23,1410,A,48,6.0NRT,312.6,8.6,D
9.516,-8.854,328.5,1,1,2021-02-23,1410,A,62,6.0NRT,311,10.4,D
9.509,-8.901,401.7,1,1,2021-02-23,1410,A,100,6.0NRT,319.7,260.8,D
9.508,-8.91,380.8,1,1,2021-02-23,1410,A,100,6.0NRT,314,147.6,D
9.507,-8.919,324.6,1,1,2021-02-23,1410,A,34,6.0NRT,307.9,6.4,D
9.488,-9.05,349.6,1,1,2021-02-23,1410,A,93,6.0NRT,313.1,43.3,D
9.482,-9.097,337.2,1,1,2021-02-23,1410,A,81,6.0NRT,313.8,22.6,D
9.481,-9.106,328,1,1,2021-02-23,1410,A,60,6.0NRT,314.5,9.3,D
9.457,-9.273,329.1,1,1,2021-02-23,1410,A,68,6.0NRT,312.6,12.2,D
9.456,-9.282,332.8,1,1,2021-02-23,1410,A,75,6.0NRT,312.7,17.5,D
9.174,-11.243,328.3,1,1,2021-02-23,1410,A,75,6.0NRT,303.4,18.9,D
